region,season,quadrat,species,sex,stage,is_gravid,carapace_width,carapace_length,front_width,left_claw_length,right_claw_length
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,98.0,74.0,46.0,46.0,152.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,69.0,54.0,42.0,29.0,95.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,67.0,52.0,48.0,41.0,96.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,90.0,69.0,37.0,45.0,125.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,61.0,46.0,40.0,35.0,92.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,81.0,61.0,48.0,43.0,117.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,58.0,45.0,38.0,26.0,91.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,94.0,71.0,70.0,50.0,141.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,73.0,58.0,56.0,32.0,97.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,90.0,69.0,57.0,50.0,149.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,80.0,60.0,40.0,37.0,102.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,92.0,70.0,66.0,38.0,126.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,89.0,67.0,66.0,53.0,117.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,91.0,71.0,45.0,48.0,129.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,94.0,72.0,71.0,41.0,43.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,81.0,62.0,44.0,44.0,125.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,90.0,68.0,53.0,38.0,50.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,55.0,42.0,42.0,34.0,74.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,68.0,53.0,36.0,40.0,81.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,102.0,77.0,55.0,51.0,164.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,92.0,70.0,55.0,37.0,114.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,54.0,41.0,27.0,31.0,75.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,82.0,63.0,39.0,42.0,100.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,101.0,76.0,68.0,47.0,133.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,56.0,43.0,30.0,25.0,30.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,62.0,48.0,39.0,29.0,88.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,55.0,42.0,44.0,26.0,89.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,91.0,69.0,61.0,51.0,140.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,84.0,65.0,50.0,38.0,118.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,66.0,50.0,44.0,31.0,87.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,60.0,46.0,45.0,34.0,95.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,65.0,51.0,37.0,32.0,96.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,62.0,47.0,49.0,27.0,87.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,71.0,55.0,50.0,31.0,107.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,100.0,76.0,76.0,56.0,149.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,78.0,60.0,44.0,45.0,102.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,55.0,43.0,32.0,28.0,64.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,88.0,67.0,37.0,45.0,120.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,63.0,48.0,27.0,37.0,96.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,100.0,76.0,63.0,59.0,153.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,78.0,61.0,60.0,40.0,110.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,96.0,74.0,65.0,50.0,132.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,58.0,45.0,27.0,26.0,87.0
Ria de Alvor,summer,0,Afruca farensis,male,adult,False,101.0,77.0,69.0,50.0,141.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,15.0,12.0,8.0,9.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,15.0,11.0,6.0,7.0,9.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,15.0,11.0,7.0,6.0,9.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,True,12.0,10.0,6.0,8.0,8.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,12.0,9.0,5.0,10.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,11.0,8.0,3.0,9.0,5.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,15.0,13.0,7.0,8.0,8.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,12.0,9.0,4.0,7.0,4.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,15.0,13.0,6.0,8.0,13.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,True,14.0,11.0,7.0,8.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,True,13.0,10.0,4.0,8.0,7.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,13.0,10.0,5.0,10.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,15.0,12.0,8.0,7.0,13.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,True,16.0,12.0,6.0,9.0,18.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,15.0,14.0,5.0,9.0,6.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,12.0,9.0,4.0,9.0,5.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,12.0,10.0,5.0,6.0,6.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,17.0,12.0,7.0,13.0,10.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,12.0,9.0,5.0,6.0,10.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,11.0,8.0,4.0,5.0,8.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,13.0,10.0,5.0,8.0,7.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,11.0,8.0,4.0,6.0,6.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,15.0,11.0,7.0,6.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,True,11.0,9.0,5.0,4.0,7.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,14.0,10.0,5.0,9.0,7.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,17.0,13.0,7.0,6.0,13.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,13.0,10.0,6.0,9.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,16.0,12.0,8.0,11.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,14.0,11.0,4.0,9.0,10.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,10.0,9.0,3.0,7.0,10.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,11.0,8.0,5.0,7.0,7.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,15.0,13.0,6.0,10.0,10.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,17.0,12.0,8.0,7.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,True,14.0,11.0,7.0,9.0,7.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,11.0,10.0,5.0,6.0,7.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,12.0,9.0,4.0,6.0,10.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,12.0,9.0,4.0,7.0,5.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,14.0,11.0,5.0,12.0,7.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,17.0,14.0,8.0,7.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,16.0,13.0,8.0,7.0,7.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,11.0,9.0,4.0,5.0,4.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,14.0,10.0,7.0,11.0,10.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,10.0,8.0,4.0,6.0,7.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,14.0,11.0,6.0,11.0,8.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,14.0,12.0,6.0,8.0,5.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,11.0,8.0,4.0,9.0,5.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,14.0,11.0,6.0,8.0,5.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,17.0,13.0,6.0,8.0,17.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,11.0,10.0,4.0,10.0,6.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,13.0,10.0,7.0,6.0,8.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,10.0,8.0,4.0,7.0,7.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,10.0,8.0,4.0,6.0,5.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,12.0,11.0,4.0,10.0,6.0
Ria de Alvor,summer,0,Uca olhanensis,female,juvenile,False,11.0,10.0,4.0,8.0,5.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,20.0,15.0,10.0,8.0,15.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,18.0,13.0,5.0,11.0,7.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,19.0,15.0,8.0,14.0,16.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,21.0,16.0,8.0,14.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,19.0,15.0,8.0,10.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,20.0,17.0,9.0,16.0,6.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,23.0,17.0,9.0,14.0,16.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,23.0,16.0,11.0,16.0,10.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,22.0,16.0,7.0,11.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,23.0,18.0,8.0,11.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,18.0,14.0,8.0,7.0,10.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,23.0,18.0,10.0,15.0,16.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,17.0,13.0,7.0,8.0,8.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,16.0,12.0,7.0,9.0,7.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,19.0,15.0,9.0,9.0,13.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,18.0,13.0,9.0,14.0,9.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,20.0,15.0,6.0,18.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,23.0,18.0,11.0,11.0,10.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,20.0,15.0,10.0,10.0,9.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,17.0,13.0,8.0,10.0,9.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,23.0,17.0,11.0,17.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,20.0,14.0,7.0,10.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,20.0,15.0,11.0,7.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,22.0,17.0,10.0,17.0,18.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,23.0,16.0,10.0,10.0,13.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,24.0,19.0,9.0,17.0,16.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,17.0,13.0,8.0,6.0,8.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,25.0,22.0,9.0,11.0,13.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,24.0,18.0,8.0,16.0,13.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,24.0,18.0,11.0,18.0,14.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,18.0,14.0,9.0,10.0,13.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,24.0,18.0,12.0,11.0,17.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,23.0,19.0,9.0,17.0,13.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,22.0,16.0,9.0,12.0,18.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,20.0,15.0,10.0,13.0,16.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,15.0,11.0,5.0,8.0,8.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,15.0,11.0,5.0,9.0,8.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,17.0,14.0,6.0,8.0,8.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,17.0,13.0,6.0,9.0,7.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,18.0,13.0,7.0,10.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,25.0,18.0,8.0,16.0,19.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,22.0,19.0,8.0,11.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,True,21.0,15.0,7.0,12.0,10.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,22.0,18.0,11.0,13.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,21.0,16.0,9.0,14.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,17.0,12.0,7.0,10.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,16.0,12.0,6.0,11.0,10.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,20.0,15.0,10.0,9.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,21.0,16.0,9.0,7.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,15.0,12.0,7.0,8.0,10.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,20.0,15.0,10.0,9.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,True,19.0,14.0,9.0,14.0,15.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,24.0,19.0,8.0,19.0,13.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,24.0,17.0,10.0,14.0,18.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,23.0,17.0,7.0,13.0,8.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,24.0,18.0,8.0,17.0,17.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,20.0,14.0,9.0,15.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,16.0,13.0,6.0,7.0,13.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,20.0,15.0,10.0,11.0,14.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,15.0,12.0,6.0,14.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,16.0,12.0,7.0,12.0,9.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,25.0,19.0,11.0,15.0,17.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,21.0,17.0,7.0,16.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,20.0,16.0,7.0,10.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,20.0,15.0,7.0,12.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,25.0,18.0,10.0,11.0,16.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,25.0,18.0,10.0,14.0,22.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,22.0,16.0,10.0,11.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,24.0,17.0,10.0,13.0,16.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,16.0,12.0,7.0,11.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,pre_puberty,False,18.0,14.0,8.0,13.0,9.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,22.0,17.0,8.0,11.0,10.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,25.0,19.0,8.0,15.0,9.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,27.0,20.0,12.0,11.0,14.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,25.0,18.0,10.0,12.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,27.0,19.0,10.0,12.0,17.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,26.0,20.0,12.0,12.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,31.0,23.0,11.0,19.0,17.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,35.0,25.0,16.0,14.0,25.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,31.0,23.0,11.0,25.0,19.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,28.0,21.0,12.0,13.0,16.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,28.0,22.0,10.0,20.0,14.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,26.0,20.0,10.0,17.0,16.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,25.0,18.0,9.0,14.0,14.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,26.0,18.0,9.0,15.0,15.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,21.0,17.0,9.0,13.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,32.0,24.0,11.0,13.0,15.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,24.0,18.0,9.0,12.0,16.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,21.0,15.0,10.0,12.0,18.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,True,28.0,21.0,11.0,15.0,14.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,28.0,22.0,10.0,19.0,15.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,21.0,15.0,7.0,15.0,14.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,34.0,25.0,15.0,24.0,14.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,21.0,16.0,9.0,14.0,9.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,30.0,23.0,12.0,20.0,16.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,26.0,20.0,9.0,12.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,True,31.0,22.0,10.0,17.0,19.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,21.0,15.0,8.0,13.0,8.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,23.0,17.0,10.0,16.0,12.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,32.0,24.0,15.0,20.0,16.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,20.0,15.0,9.0,11.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,20.0,15.0,7.0,10.0,8.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,28.0,21.0,12.0,19.0,29.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,27.0,19.0,9.0,15.0,14.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,35.0,25.0,15.0,16.0,22.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,22.0,16.0,8.0,11.0,13.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,34.0,24.0,13.0,20.0,17.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,33.0,24.0,10.0,19.0,23.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,23.0,17.0,7.0,15.0,16.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,32.0,24.0,14.0,19.0,13.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,32.0,24.0,12.0,22.0,15.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,23.0,16.0,8.0,13.0,16.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,33.0,26.0,14.0,16.0,21.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,30.0,23.0,15.0,21.0,17.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,32.0,23.0,13.0,17.0,18.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,True,21.0,16.0,8.0,14.0,8.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,31.0,23.0,10.0,23.0,17.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,25.0,18.0,10.0,10.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,33.0,24.0,11.0,26.0,15.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,29.0,21.0,11.0,20.0,20.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,24.0,18.0,11.0,17.0,9.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,21.0,17.0,9.0,12.0,15.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,30.0,22.0,15.0,19.0,20.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,35.0,25.0,14.0,24.0,17.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,29.0,21.0,13.0,22.0,20.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,24.0,18.0,7.0,16.0,14.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,35.0,25.0,16.0,20.0,14.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,28.0,23.0,12.0,16.0,17.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,True,31.0,23.0,13.0,17.0,17.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,31.0,25.0,11.0,22.0,17.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,21.0,16.0,6.0,9.0,10.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,28.0,21.0,9.0,18.0,22.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,31.0,23.0,11.0,21.0,18.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,25.0,18.0,8.0,20.0,14.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,31.0,23.0,11.0,22.0,16.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,27.0,21.0,9.0,13.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,30.0,22.0,13.0,20.0,22.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,31.0,22.0,11.0,19.0,21.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,26.0,19.0,9.0,18.0,13.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,31.0,23.0,12.0,17.0,15.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,35.0,26.0,14.0,16.0,15.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,26.0,19.0,8.0,19.0,16.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,22.0,16.0,7.0,17.0,9.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,True,29.0,21.0,11.0,17.0,19.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,True,34.0,25.0,12.0,23.0,22.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,32.0,23.0,13.0,19.0,17.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,27.0,20.0,13.0,15.0,19.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,28.0,22.0,9.0,18.0,13.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,32.0,23.0,16.0,14.0,21.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,24.0,18.0,9.0,15.0,14.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,26.0,20.0,12.0,18.0,16.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,30.0,22.0,13.0,16.0,19.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,34.0,25.0,12.0,13.0,22.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,33.0,25.0,14.0,19.0,13.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,28.0,20.0,12.0,19.0,17.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,22.0,16.0,10.0,13.0,16.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,21.0,15.0,7.0,14.0,15.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,29.0,21.0,10.0,14.0,18.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,25.0,19.0,8.0,10.0,14.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,24.0,17.0,7.0,17.0,11.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,34.0,24.0,12.0,19.0,23.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,34.0,26.0,15.0,25.0,18.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,20.0,15.0,10.0,11.0,10.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,20.0,15.0,8.0,12.0,8.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,22.0,17.0,9.0,15.0,14.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,True,34.0,25.0,14.0,23.0,23.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,False,21.0,16.0,8.0,8.0,16.0
Ria de Alvor,summer,0,Uca olhanensis,female,sub_adult,True,21.0,16.0,8.0,13.0,10.0
